worker_id,task_id,task_response_id,Tweet,Tweet Text,Hate speech?,Non Toxic Text That Contains Reclaimed Hate Speech / Is About Toxic Topic
MWZHE6HWH3VV,1632b3b9-dd5a-47f1-839d-2c9854bb4b03,88ac7ac6-7d69-4032-ab50-565866b6e2a0,https://twitter.com/cancergirl730/status/1565734071828746241,Hard to believe today is the first anniversary of being told I’m cancer free,No,No
VPA49GVE9GAV,f1dfe6f7-ab3a-413f-a7a6-cb15a0b19b5f,6e29a5dd-c6f6-4149-823b-3819913119ae,https://twitter.com/vadersanakin/status/1566163468067160065,"the opening scene of revenge of the sith, the music and everything honestly will never be topped",No,No
VPA49GVE9GAV,9f640784-2e37-45a6-9d27-b9eb6ae99cd9,7b34fb0e-4c5f-4004-982a-e8bd4412ba22,https://twitter.com/LukeBainesNews/status/1566145594095190017,"Look up to the sky! 💙💛

Via 
@LukeBaines
insta story 

#lukebaines #lukebainesnews",No,No
VPA49GVE9GAV,de2e523b-0d7f-4160-ad5d-fb765ab8ad69,99b07c17-29a0-4443-991b-f252415472cb,https://twitter.com/standardpuppies/status/1566129600694202368,Brutus’s reaction to getting food👇🥰🥰,No,No
MWZHE6HWH3VV,47f2044d-01d6-4916-bdfc-db3c35404ca9,1c49fc21-2cec-42eb-a3bc-af707f4c21b9,https://twitter.com/bodethomson/status/1341285869748105217,"Make I blend pawpaw, banana and Pine apple

Let me drink juice",No,No
MWZHE6HWH3VV,44a3bef1-e51b-4a4b-b948-3ca592e45c34,a3bd440f-02ad-450e-b4cb-dcd14ecc82a9,https://twitter.com/ben_gramfitness/status/1564348700901654536,"Protein:

- Fish
- Dairy
- Chicken 
- Red meat

Carbs:

- Rice
- Pasta
- Beans
- Bread
- Potato

Fat:

- Nuts
- Butter
- EVOO
- Animal fat
- Coconut oil

Vegetables:

- Onion
- Broccoli
- Spinach
- Cauliflower
- Mushrooms

Add seasoning.

This is your shopping list.",No,No
VPA49GVE9GAV,6b7bfe09-b814-47c7-b47e-a1882e2177c3,ae8723d8-958e-4659-927a-dd3ce489dcff,https://twitter.com/livsIoops/status/1566202714958217216,olivia rodrigo throwing the drumstick is so cute ahahha,No,No
VPA49GVE9GAV,f0ee8144-2e86-4748-a58f-86849596396c,745fef0d-85fe-409f-8c83-26ce8bdbce40,https://twitter.com/1DomSherwood/status/1566367716931506177,"🏰Dominic Sherwood with friends in England
📸ilanaarmida",No,No
MWZHE6HWH3VV,28f01d3c-8590-456b-8b20-44f25e61bb4b,add2cafd-2f2b-4e32-8105-0822ae923360,https://twitter.com/rsprasad/status/1566401148147273734,Tragic death of Cyrus Mistry is very shocking. My profound condolences to his family. May his soul rest in peace.,No,No
VPA49GVE9GAV,798247a2-84e0-4254-8896-a2c54779add0,6cd75bc6-bc8f-4186-8525-abdcca72f591,https://twitter.com/Yoda4ever/status/1566161609399091201,"Get a ginger cat they said.. It'll be fun they said...Well, they're not wrong..🐈🐾😅",No,No
VPA49GVE9GAV,7d1cd598-c260-4115-9f73-7c16cfd385f5,2c2a1eb9-ebca-43b0-9f7c-239f0fcde230,https://twitter.com/AmandaKimPdx/status/1565558365602062337,"Our 6 yo told his friend that he will be running for President in 2052 (he worked out the math). His platform is everyone gets all the food they need and ending racism.

He was thrilled to find this letter waiting for him at home in response to a letter he sent 
@POTUS
in June.",No,No
VPA49GVE9GAV,94f3abe7-bb5a-427c-aa41-98b6a8d7dff2,93d505af-e114-419a-adbf-01ef1f151181,https://twitter.com/JamesGunn/status/1566118876064071680,"I can never repay you for the read. Beautiful tone, with actual twists & turns that shock, delight & chill, AND an actual freaking climax instead of “well let’s just end it here” like 99.9% of comic stories! Plus, best version ever of one of my favorite characters, Mr. Terrific.",No,No
VPA49GVE9GAV,1d21c40e-3e70-42a5-b6fb-25105e999f8c,0ad5679b-76d3-4779-b5e6-9930e3051b36,https://twitter.com/jimrosecircus1/status/1566063588795621383,"Lumber company owner David Hampton intentionally mixed tree breeds to create a giant smiley face in the fall. It is highly visible to travelers on highway 18 in Oregon. He said, ""I just did it to make people happy.""",No,No
VPA49GVE9GAV,94601d5e-c393-4ee2-81f8-9f3d96394e80,55e1da38-3d69-4737-be66-fb92a361efc3,https://twitter.com/Starlight20207/status/1566318723144769536,When beauty has a name: Matthew Daddario 🥰❤️ #MatthewDaddario,No,No
MWZHE6HWH3VV,474316c6-b1e4-4da1-8137-204a6af3098c,6d50d424-bd40-45c6-a492-bc99b9d39cf7,https://twitter.com/beneetoe/status/1566390167329542147,so proud seeing this all happen and all the work it’s taken for more than a decade,No,No
VPA49GVE9GAV,63601fa4-441b-4d93-82ef-92540def685c,cf85fcf0-3a6f-4bf5-bc47-fc81d26b1f31,https://twitter.com/StevenBeschloss/status/1566248646143750144,"So I just crossed 250k followers. I want to pause to express my gratitude to all the the smart and thoughtful people here who care about democracy and still believe in a better America. You know who you are, and you’re the reason I have not lost my optimism.",No,No
VPA49GVE9GAV,f0a745f4-d7fe-4be2-94d7-5af30356e567,49a7146f-d426-452f-81ce-cf3c9dbdac1f,https://twitter.com/hshumjrupdates/status/1566334618181189632,"🍿 #AllMyLifeMovie is now available on Netflix in Czech Republic, Romania and Slovakia! 

It is also set to be added to Netflix UK on September 11",No,No
MWZHE6HWH3VV,47ac8f61-cae6-4edb-81fa-fdecd138e91d,4737306a-2b22-451f-9b65-e437ff1db546,https://twitter.com/_the_lbb/status/1566372207835725824,There is a place on the BBC for both opera and RuPaul's Drag Race. They have alot in common!!,No,No
VPA49GVE9GAV,6e5fdc1f-39f6-4251-af91-d33dbc71115b,1c1f960b-fba4-4497-983c-2be22b36f57d,https://twitter.com/spot5/status/1566360217268494336,Could finally go back on the beach today now all the tourists have gone home 😜,No,No
VPA49GVE9GAV,6363571d-446c-4f96-87ec-8be464a10ecc,e81550ad-4a95-4b95-9735-840e4816d904,https://twitter.com/RaxKingIsDead/status/1565861270687023105,i only care abt stuff like this from now on,No,No
VPA49GVE9GAV,7fa0cbb3-5004-428a-bcaa-cc097e4bcfce,cc7565bb-bf21-40b4-b4ce-ad654302f8b7,https://twitter.com/ArnosoYazmin/status/1566213254203973634,"I Love this character of #domsherwood, Jeff Murphy of #PartnerTrack 😂😂❤",No,No
VPA49GVE9GAV,54d69ed8-606a-4152-945b-ffd5d2349499,32276538-e21d-49fc-94e6-09ed565b9864,https://twitter.com/R3ADURMIND/status/1566182650431172608,sabrina living her best life is my favorite thing,No,No
VPA49GVE9GAV,dbe70f63-ea6a-4041-a555-49edc15745fe,1f5725d8-b69e-4586-bdad-e8b7c0724ff2,https://twitter.com/travisakers/status/1566400437036654592,"Not to be missed in the emotion of the moment is the frequency of which Dave Grohl turns to check on Shane during the song and how he makes eye contact for cues during portions of the song as well.

Dave took great care of Taylor’s son during the performance and Taylor is proud.",No,No
VPA49GVE9GAV,880c194e-1f40-451c-9aa8-6da6ac88b12e,bbc81571-d339-44ae-ac42-08debdb26f8e,https://twitter.com/TheWoofWorld/status/1566096164935634944,This is the cutest stalk I’ve ever seen. The ear scratching is just the best 😂,No,No
VPA49GVE9GAV,77536a0a-96d7-44ea-b3e3-08213ba75e64,b708f12b-233d-4aea-8b17-90267062020a,https://twitter.com/KatCaric/status/1566267266022268928,"I adore your writing !! It is beautiful, an inspiration. There will always be haters, just ignore. Print all the positives and surround yourself with those breathing thrumming words of truth.",No,No
MWZHE6HWH3VV,36a0eb17-0a99-42c2-b555-da13eff48646,47fbab20-b49a-4ffd-b276-8f64b268d551,https://twitter.com/johnk6v92/status/1566404458166329345,Lol…I think they would try and put it in a fly!😂,No,No
MWZHE6HWH3VV,8c312c3f-8e35-4146-a299-3c24b2f7d3f7,4dd0584c-6cef-463d-9c9a-db0e2295a6f6,https://twitter.com/GillikinHeather/status/1566406314363965445,Exactly… my own uncle is 14 yrs older than his wife and they’ve been happily married for decades.,No,No
MWZHE6HWH3VV,6b3adf70-8fc0-44b7-bf5d-0a4d20efe7e0,b6c1fe88-05f1-41b9-8c7b-c4141257a11a,https://twitter.com/rjmxrelll/status/1566369310943358976,"i don't want perfect, i want honest",No,No
VPA49GVE9GAV,faf1c976-c555-4898-91a5-9188e91d7275,a0f82c82-4e50-4ef1-ba7c-e84450a2cf7b,https://twitter.com/fastworkers6/status/1566295193590333440,Making a chess board out of chocolate,No,No
VPA49GVE9GAV,3f642537-2def-4745-adbb-28157eecc870,47387a60-855b-470e-9dcd-b146a0f77161,https://twitter.com/thelittleyaga/status/1566241493060296705,That's just rude. I've never tagged an author to let them know I didn't like their book. I'm so sorry someone felt the need to do this. For what it's worth the Winternight Trilogy is my favorite and I reread each book every Christmas!,No,No
VPA49GVE9GAV,84798c5c-26ea-4e67-b637-5ca97a01326d,b6684c2c-15dd-41be-a394-c43650a7c313,https://twitter.com/neilsandlin/status/1566245194797907972,The Winternight series was so beautiful and enjoyable. It is one of the most memorable fiction books I’ve ever read!,No,No
MWZHE6HWH3VV,297578e8-e524-43ab-b375-9fe02616a13b,f164e357-8646-4bc0-86b9-b12657126273,https://twitter.com/MaggieNabukenya/status/1566282433217142784,"When you carry grace,there's no need for competition. You win in your lane and you greatness manifest where God wants you to be Good morning friends",No,No
VPA49GVE9GAV,8d33f522-bb25-42f7-b95e-0be1d056b70a,034bf7b9-34fe-40de-a71f-1f505648007e,https://twitter.com/WordsByVia/status/1566300781409492993,"Omg, Katherine, so sorry people are being mean this way. This isn't the way to treat anyone, taste in books is subjective. And that doesn't mean to speak ill and hurt author.

So so sorry again, this is happening 💜💜",No,No
MWZHE6HWH3VV,3a14d5e2-5909-4fbf-98d3-908eb36e7fe5,9265c120-6fd4-4bf3-bdc1-e13eb5ae867b,https://twitter.com/MotionMarkus/status/1565757052982624257,is slime good for the skin? asking for a friend,No,No
MWZHE6HWH3VV,947cde0f-162b-4656-8d2c-5f63414a8136,7c4e5f63-a347-41c3-851f-4daa84f50b20,https://twitter.com/hoyaceee/status/1566268051040874496,My favorite thing is when people remember little things i told them. like seriously???? you actually listened to me thank you. <3,No,No
VPA49GVE9GAV,e9ab46e0-216f-4608-9828-9cf1456551b2,cdc644a9-00c4-4993-b2ee-0940bc0e929d,https://twitter.com/DanCast/status/1566242294629629953,"The Winternight books were lovely, and I only wish I could read them for the first time, again",No,No
MWZHE6HWH3VV,30e50f8a-722d-45ef-b12d-0ea2d6a9f73c,ae0a8eb7-c600-4211-a343-1432beeb52c6,https://twitter.com/feeIingsvibes/status/1566395718717382657,keep the people who make you feel like home.,No,No
MWZHE6HWH3VV,883d7449-0ae0-430a-a845-3f92dbe118f3,062e42f7-775c-4d0a-ab83-f63e70e195e3,https://twitter.com/WilburSoot/status/1566184837924495365,"Thank you for watching my character’s finale episode 😎
It has been a ride and I can’t wait for you to see what is next in store!

VOD: https://youtube.com/watch?v=TkKLA19QC8s",No,No
VPA49GVE9GAV,c4cbc50a-69b4-4fdb-8c40-e39a14d3a7ad,d753c1d3-93a6-4b48-85ef-e880c768046f,https://twitter.com/arden_katherine/status/1566241162394050560,"If you didn’t like my book— I am begging here—dont email me to say so. Rant abt it to your friends, pan it on Goodreads, post angry tweets, you do you. I just. Don’t. Want. To. Know.

I am a person with feelings y’all 😢 I mean",No,No
VPA49GVE9GAV,b3d1cda5-9edb-44c7-a054-1a134a8c72a6,e043424a-f422-42a4-a034-2e3b1c4f331d,https://twitter.com/consequence/status/1566176686009458695,"Taylor Hawkins' 16-year-old son, Shane, does his father proud as he sits behind the kit for 
@FooFighters
' performance of ""My Hero.""

#FooFighters #TaylorHawkinsTribute",No,No
ADCXHGCQRA34,0c16ec47-1cee-4dda-a06c-41da9d0f3e13,7ec2308c-82b2-451b-a75b-a6a55a8a6f93,https://twitter.com/tzoumio/status/1565968030609428482,"The Parthenon, 447-438 BC. Athens, Greece.",No,No
MWZHE6HWH3VV,f7a99dac-da2f-47ee-900a-2403cc92f466,147a6977-b16d-42c3-9f1f-a7d02f0e9421,https://twitter.com/mushfiqur15/status/1566309090586140672,I would like to announce my retirement from T20 INTERNATIONALS and focus on Test and ODI formats of the game. I will be available to play franchise leagues when the opportunity arrives. Looking forward to proudly represent my nation in the two formats-MR15,No,No
ADCXHGCQRA34,be6277a0-45d2-4a5f-95d8-760597baa381,ab968219-6bdb-495a-9c8f-7137f63521ba,https://twitter.com/mistameister/status/1565854248717393923,Be happy for people!,No,No
MWZHE6HWH3VV,5103a7a7-bceb-42e2-aa6d-b1d79f6d2aae,663d9deb-c4d0-4a7a-a660-c12fcaf991ef,https://twitter.com/JRBTOBJ88/status/1566403275263557633,"That was actually the last show in the US this year. He still has two Toronto shows left on September 22 and 23. I have a ticket for his September 22 (originally on July 8), so I hope his voice will fully recover before that.",No,No
MWZHE6HWH3VV,e922f327-a235-4e52-ba90-bbee5b1a0856,13bfd71e-b108-4565-a05c-62bcdca16b15,https://twitter.com/WILBURFlCATION/status/1566185310714839047,"thank you for portraying such an important character to so many people. you showed that someone who believes themselves to be broken can still make it home. thank you for everything, wilbur ❤️",No,No
ADCXHGCQRA34,d327da65-cd32-4414-b86d-13c6a12ac9df,c0db15cf-ceac-4957-ba7e-8461dda339c3,https://twitter.com/AliRI10989118/status/1566068396659294208,Very beautiful,No,No
ADCXHGCQRA34,f8163626-dc4f-4aba-b088-3440f03a9c8e,a75fca00-d76e-4c1b-94d9-3349333f6637,https://twitter.com/xx_superior/status/1566107459600764929,I just want all of my friends to be happy & successful,No,No
ADCXHGCQRA34,6e6efec6-e7f3-4c0e-bd05-6367a39a170f,b98294ef-b42f-46c2-9bb0-2dab06032a28,https://twitter.com/susaninseattle1/status/1566117174439481344,Morning hike by Shi Shi Beach,No,No
ADCXHGCQRA34,4bde289d-cf82-4071-9bad-5ae807fee9bb,521b5a2e-89b3-4783-8932-b943848bfb55,https://twitter.com/Space_Station/status/1565814661118918657,Two cosmonauts completed their spacewalk at 5:12pm ET today outfitting the European robotic arm and extending the Russian Strela cargo crane. More... https://go.nasa.gov/3Rgnak0,No,No
ADCXHGCQRA34,4ceafc05-5095-4abe-83eb-140319c3d130,5ee6df0c-8757-4b02-826c-eb2fb70add99,https://twitter.com/feeIingsvibes/status/1566018317772521478,I wanna go to the beach just to listen to the waves.,No,No
ADCXHGCQRA34,f903b46b-c9bb-4b92-9b7e-78078893288a,c62e468d-8303-4964-b592-8be9d2bcdefe,https://twitter.com/VictoriaGrishe1/status/1566134444309856256,"September, 3 2022 Greece ✨
Pillar of Light ✨",No,No
ADCXHGCQRA34,7997eea0-6d90-4c91-8ecf-fbde0a79f849,610fb1a5-27b2-4329-b00d-f265c76d76fc,https://twitter.com/cameralab21/status/1566071082112655363,"Harv Greenberg - Pacific moods - Venice Beach, California",No,No
ADCXHGCQRA34,a7149e35-7973-4d6e-99d6-3560b5b2e5d6,c6ee1113-c4df-43db-a4af-7c523c9c6a20,https://twitter.com/EddieWr99671067/status/1566067847968821248,Two stunning water rails together enjoying the late afternoon sunshine. They make a perfect pair nice to capture them side by side each other.,No,No
VPA49GVE9GAV,0d8356e9-2cdc-4011-96ec-64597a48ab72,8b54aa3f-441c-4300-b2a3-53ec228f6386,https://twitter.com/travisakers/status/1566226743148662787,"Shane Hawkins, the 16 year old son of the late Taylor Hawkins playing the drums during “My Hero” with the Foo Fighters during the tribute show to his dad, has me 😭",No,No
ADCXHGCQRA34,2bf579a2-a21c-43c8-8a8c-61134786b718,38b014a8-d7ef-4b5f-9249-857979fa3cfd,https://twitter.com/tinykarin/status/1565809116727365632,"Have a splendid weekend Twitter people 
#nature #ocean #coast",No,No
ADCXHGCQRA34,39b4a16b-5574-466d-a808-f4a8fc2fffe5,35cb13c3-892a-448c-8d15-30c62fe0ee2b,https://twitter.com/ChrisBuckland6/status/1565764356884815874,Northern Wheatear seen today along Titchfield beach a really good looking male.,No,No
ADCXHGCQRA34,3efe196b-adac-492a-8a52-c98c8ff1fe7f,cb9c95f2-4ddd-46fe-993c-e4b308dd25e4,https://twitter.com/httpxellise/status/1565899709109391360,"Mood rn.
I wanna go a long trip to the beach and sit in front of the ocean & listen to the waves.",No,No
ADCXHGCQRA34,cdfee961-3a0b-4b47-9834-631165f58142,569499e0-158a-43f0-a482-006a5c8fc7b9,https://twitter.com/mark_lj/status/1565958800263241728,Winter beach walks,No,No
ZVWZ4H9ZVQR3,cf0d9daa-c3c7-4d1e-b52c-eae94b5d7fe6,f0544959-ca13-4d5f-b7e0-8620d0d1def5,https://twitter.com/APurpleLifeBlog/status/1563180788614844417,I opened my Personal Capital account to see this today🤨. Obviously something has gone horribly wrong because there's no way my net worth doubled in a night🤣. I will investigate🔎🕵🏾‍♀️.,No,No
ADCXHGCQRA34,b8cf38f8-c291-42d0-b33d-fb50b4c581e1,254e6162-a8aa-4759-8b7b-60e7c1aed405,https://twitter.com/exploreorg/status/1565772296962318336,"Sublime. Orca at Rubbing Beach. 
@orcalabbc",No,No
ADCXHGCQRA34,69079f5d-fcca-42c5-9272-78ee05e50e2d,a10bac27-31af-42fb-930d-7e13f8227a0b,https://twitter.com/palaeokatie/status/1566100857048948738,Absolutely cracking first day at the Auchmithie beach pebble event and HAAR heritage weekend! Always in awe of the amazing variety of pebbles you find on this beach 🖤,No,No
ADCXHGCQRA34,23dec1c2-4447-4dcb-b30c-d71583505460,29acc147-16ae-4f38-a058-6b87654d5c32,https://twitter.com/Soul_Art8/status/1565694344182611970,"Good evening 💜🌺💫
#NaturePhotography #beach #NatureBeauty #Sunset",No,No
ADCXHGCQRA34,5c80272d-361a-4869-afff-d1fe9221239a,e2b6e46d-84f4-4ae1-8c52-20a259e1b9e2,https://twitter.com/SonsofAnarchy/status/1566093665491005442,"Fourteen years ago today, Sons of Anarchy hit the road. Thanks for riding with us.",No,No
ADCXHGCQRA34,278b40fe-ae9a-4046-80ea-4534fba7464f,7cdc2439-a923-4542-9194-3545f1783756,https://twitter.com/rickygervais/status/1564280699468890113,I’m in my study going over my notes for the #Armageddon new material nights this week. I’m doing this standing up because my chair is occupied.,No,No
ADCXHGCQRA34,0d45c060-db7e-4549-a04d-b623eb0e01a5,d70237fe-b18e-425c-8b52-14707e530f99,https://twitter.com/POTUS/status/1565786774479282178,"Wages are up, gas prices are down, and people are back at work.

Americans have some good news going into this Labor Day weekend.",No,No
ADCXHGCQRA34,39e9c6be-0412-4074-bbeb-87931e4ac8fc,fc6d212a-414a-4380-bf4d-c8a2495ea71d,https://twitter.com/rickygervais/status/1565964559114014725,"Thanks to you, #SuperNature was the most watched special in the world 🌍",No,No
ADCXHGCQRA34,7bc227ee-0d1e-43e2-b74f-5f8e6ef60029,60b9214b-b821-4fad-8707-9d48785290b2,https://twitter.com/WonderfulDest/status/1565777172790448130,"Probably one of the oldest olive trees in the world, scientists have estimated it to be 4.000 years old, it's located in Crete, Greece 🇬🇷 and still produces olives today!",No,No
ADCXHGCQRA34,d3e7fada-bed3-4dde-b61d-27248e85fc44,17de6003-88b8-4001-a261-5ca780bf1fc8,https://twitter.com/rjmxrelll/status/1566086561581608960,i love how i can just look at you and be happy,No,No
ADCXHGCQRA34,ff5f3262-b906-4532-8e6d-4f7fff6ee192,0d87d4d8-d740-4003-ae71-d14d5a7dcdbc,https://twitter.com/POTUS/status/1565799652225683459,"Today, I'm proud to announce 21 awardees of the Build Back Better Regional Challenge.

The winners will go on to turn their plans into action, investing in communities, small manufacturers, workers, and entrepreneurs across America.",No,No
ADCXHGCQRA34,cddbd983-fbb1-4dc5-855f-a325b999b586,7d70afc0-51b5-4cd0-be72-febb5ef5f7fb,https://twitter.com/tripplannermama/status/1565984950087819266,Hebrides https://buff.ly/3B7puo1 #Scotland #photography #beach,No,No
ADCXHGCQRA34,23d7304f-3664-4cb9-8a4d-b1acb33363a5,bcc345fe-6abe-4eae-be9c-686c0fbdaeae,https://twitter.com/mijamirzaa/status/1566071310773473287,"day by day sunset,beach and sky is the best therapy",No,No
ADCXHGCQRA34,731e398e-ff57-4d32-aabf-ca5e64023297,ff487b61-15f5-43c1-b9a6-b17a6dc6a14a,https://twitter.com/POTUS/status/1566059638897917954,Even in this moment – with all the challenges and threats we face – I’ve never been more optimistic about America’s future.,No,No
ADCXHGCQRA34,7a76d4be-3c59-45fd-9b28-a6fafd5d0a32,21069fe3-fd18-46c9-b384-048553436b8f,https://twitter.com/rickygervais/status/1560376420886626304,Best fans in the world ❤️,No,No
ADCXHGCQRA34,2ab4ca46-6553-473c-8e99-1c6fd3b02d7b,290d0ef5-d577-45b5-ad7a-584cf2ee019d,https://twitter.com/gauthie74757302/status/1566145442810830848,"Full moon on the acropolis of Athens, Greece 🇬🇷💙🧡💛",No,No
ADCXHGCQRA34,fbb08f46-6b15-49f5-a877-50dd465f91e8,d788b178-6775-481a-b1f9-9646276a05ef,https://twitter.com/POTUS/status/1566210541600792578,".@SerenaWilliams
, you’re an inspiration, a champion of all time.

Thank you for dreaming, daring, and proving that anything is possible.",No,No
ADCXHGCQRA34,7204efcb-61a7-45c1-b4a6-ff724bcb1a4f,55fb9e89-365d-4be7-a022-fae6fbe80cf3,https://twitter.com/rickygervais/status/1565304407062888449,"Not only did you make #SuperNature the most watched special in the world, but you also watched #Humanity again. 
The beauty of Netflix 🙏",No,No
ADCXHGCQRA34,1b14d5ad-9c3e-4b48-a90a-b44f57bd73fc,6ec2b10f-bb55-4d98-85bc-3e90d37ded3b,https://twitter.com/ValaAfshar/status/1565773161639059456,Sand can settle into distinct patterns depending on the frequencies of the sound waves,No,No
ADCXHGCQRA34,0408d4fb-3cc1-4b23-b243-bbc91035fb82,906475df-f1b7-4ed9-ac5a-0d2b846d79d3,https://twitter.com/POTUS/status/1566146515021795332,"I received a note the other day from a young woman in Texas.

My Administration’s student loan debt relief plan gives folks a little breathing room so they can focus on what really matters in life.",No,No
QEZAEMV2WF9D,c2ff9303-fa0d-43fd-a97d-1eb939c41c8a,25e51263-4ce9-466f-a408-24a1d0984e68,https://twitter.com/rpdstarsriku/status/1566454183146004483?s=21&t=M5u1cZcY-Q--q46PJz0y8g,Since I turned into a vtuber I felt more comfy why streaming bc I don't have to worry what I'll be wearing on stream anymore plus I have new things I'm adding to my redeems thanks to the lovely @weegeeb00 for telling me bout triggerfyre so stay tune,No,No
KY33NRPCAEZT,305c21ca-fcea-4ba3-bf7f-0eea15ab9e91,74491a53-5604-479b-9c22-70de35fb87b0,https://twitter.com/alxinnw/status/1563966530056065028,anyone in dublin want a brand new free hardcover version of the paris apartment by lucy foley ? accidentally ordered two and want her to get a good home,No,No
QEZAEMV2WF9D,d9d1e550-79aa-40f2-9167-63838bb29a3e,303f5cb7-d89e-43c4-a9e0-f61cda26a018,https://twitter.com/kuromaruvt/status/1566454106700386310?s=21&t=M5u1cZcY-Q--q46PJz0y8g,"Thank you so much everyone for coming to the stream~ We ended it with an insane win as a duo with a rando Horizon. WHOEVER YOU ARE! YOU ARE CRACKED!

We raided @KurohimeLuna, a super lovely and friendly vampire~ Check her out if you free~ (Artist, Apex, Valo, Osu etc.)",No,No
KY33NRPCAEZT,5217522e-52f5-4f52-92c9-4d22e3180812,0cb6a1db-d3a3-44b9-81b6-d2c9cf6a53ca,https://twitter.com/foxgluvv/status/1563441850882887681,lmao just asked Alexa to shuffle songs by STEPS and she says “shuffling songs by Lady Gaga” this is gay propaganda,No,Yes
RGDCWYTV6K79,61ca769a-aad1-4264-9fde-41d69d212cc0,b4a08c01-53c3-4616-af6b-2c764f9193d5,https://twitter.com/onlyhermosa/status/1566814734506008576?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,I just want to get rich with MY nigga,No,Yes
RGDCWYTV6K79,c03947db-e8a5-4c9e-8a7d-dfb835bfef9d,f97aa2e3-fd8b-4a89-b204-c9492bc51ccb,https://twitter.com/trill_life214/status/846946083427303429?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,I am a Proud wetback,No,Yes
RGDCWYTV6K79,af40d674-3e95-4e63-8d14-349884f403e5,5ae844da-cf65-4247-a6dd-51c91e0d72d9,https://twitter.com/lilspacestation/status/1416556703907295241?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,Yeah im a dyke but imma let my mom give me man advice bc we bonding,No,Yes
RGDCWYTV6K79,5ca07c5a-ff7d-4035-9375-c36ef461cd75,f4a21de0-8e08-47e1-82e2-e5fd7a155c32,https://twitter.com/yeezy_yon/status/92097952792850433?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,Jajaja sum spanish shxt is trending we spicks have taken twitter to a new level!,No,Yes
RGDCWYTV6K79,f48631e5-d9cf-4bb6-8b04-11a1202009a8,8a51b4ad-cbfd-410f-bae6-ca17a39a1446,https://twitter.com/fannychoir/status/1223485850643660802?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,"Hehe remember when my face ended up on an alt-right blog and for literal days, people were calling me a gook and chink and threatening to rape and kill me? lol",No,Yes
EN6ADV6KQJXP,037c6350-6975-4a29-948e-eb4ff64ae819,f605f4ea-8bed-4134-8e0f-48e85b6f930a,https://twitter.com/girljoys_/status/1430589011190554628?s=21&t=0_q-FSDHowPxfxHkAolmoA,grateful 2 every trans woman who openly talks about their sex lives w their faggot boyfriends,No,Yes
RGDCWYTV6K79,72a324ee-8f13-4c7f-a273-f57ee96730e2,e31b8784-0487-4c65-96f7-be4fd9c9f53f,https://twitter.com/hoshiworid/status/1561897736655572994?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,this is the first time an oomf thought i was white like GUYS IM A CHINK OK!!! IM A CHINK 🙏🏼🙏🏼🙏🏼,No,Yes
RGDCWYTV6K79,a7911c3e-b4c5-4790-9624-166058fe2388,65b23e92-2178-45a5-88b8-e58c10f92428,https://twitter.com/michellita_yo/status/1560822169369579522?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,I'm not like most Girls... Im a beaner,No,Yes
EN6ADV6KQJXP,f43dea99-224f-45b5-bbae-3cea3dde0926,1c0d5e9c-ae1e-46b2-9601-6419b1016904,https://twitter.com/al33jr_/status/1561067489840095233?s=21&t=0_q-FSDHowPxfxHkAolmoA,boyfriend said “smile for the camera” but i forgot my hearing device so i heard “pose like a faggot”,No,Yes
EN6ADV6KQJXP,f84e5528-c1d8-4e55-8b13-1e36cd58c3f8,6803d251-e536-410c-b3d6-0ff57e4c2b9d,https://twitter.com/space_they/status/1458658661329367047?s=21&t=0_q-FSDHowPxfxHkAolmoA,i love being a faggot with my gay boyfriend 🥰,No,Yes
RGDCWYTV6K79,02514e54-1594-4e46-a06c-d67d85c1072e,c991ad61-7caa-445d-b6c6-006be0d0ae90,https://twitter.com/david_cunnin/status/1565784807694483456?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,"The worst @Airbnb experience just happened to me. The host made an accusation of a party, which I have provided proof of no party last night to both them and Airbnb. The host then decides to refer to me as a nigger and threatens to burn the home down with me in it.",No,Yes
EN6ADV6KQJXP,0c3d2d37-1d4a-442b-8414-901ad400b3c8,59cdf0f6-0fa7-46d3-837a-47fd0b084cd5,https://twitter.com/svintnobody/status/1381508989096095744?s=21&t=0_q-FSDHowPxfxHkAolmoA,Me and my boyfriend are faggots. We had an argument over DW & Sweetener,No,Yes
EN6ADV6KQJXP,062ccafc-7c73-46bc-8fb0-c0c48e4b7db0,1495ab2f-4eb3-4c58-9554-949ba26f45e4,https://twitter.com/jugularwedding/status/1373085288252243976?s=21&t=0_q-FSDHowPxfxHkAolmoA,i love being a girl faggot with my faggot dyke boyfriend who calls me hotcock,No,Yes
RGDCWYTV6K79,b6990556-6bd0-4709-b0cf-6495a9caa431,62c3fa97-13f0-4a01-89f5-c5a5924c17c9,https://twitter.com/kakakiaaa/status/1034916912646574080?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,"What y'all say: I date out of my race bc black people don't do xyz...""



What I hear: ""Im a coon""",No,Yes
